game_id,name,release_date,total_reviews,positive_percent,genres,tags,current_price,discounted_price,owners,days_after_publish,review,owner_min,owner_max,owners_log_mean
2531310,The Last of Us™ Part II Remastered,2025-04-03,16152,90,,,Free To Play,Free To Play,"500,000 .. 1,000,000",77,"Graphics and game play is perfect :O This game ruined my life. 1210 no notes no complaints absolute perfection Juegazo 1010 pero si tenes amd no lo juegues, vive crasheando y tirando problemas y errores, despues de eso el juego es increiblemente hermoso 3 Great story and combat i really like the game! Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO. Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO.",500000.0,1000000.0,707106.7811865465
2531310,The Last of Us™ Part II Remastered,2025-04-03,16152,90,,,Free To Play,Free To Play,"500,000 .. 1,000,000",77,"Graphics and game play is perfect :O This game ruined my life. 1210 no notes no complaints absolute perfection Juegazo 1010 pero si tenes amd no lo juegues, vive crasheando y tirando problemas y errores, despues de eso el juego es increiblemente hermoso 3 Great story and combat i really like the game! Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO. Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO.",500000.0,1000000.0,707106.7811865465
2531310,The Last of Us™ Part II Remastered,2025-04-03,16152,90,,,Free To Play,Free To Play,"500,000 .. 1,000,000",77,"Graphics and game play is perfect :O This game ruined my life. 1210 no notes no complaints absolute perfection Juegazo 1010 pero si tenes amd no lo juegues, vive crasheando y tirando problemas y errores, despues de eso el juego es increiblemente hermoso 3 Great story and combat i really like the game! Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO. Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO.",500000.0,1000000.0,707106.7811865465
2531310,The Last of Us™ Part II Remastered,2025-04-03,16152,90,,,Free To Play,Free To Play,"500,000 .. 1,000,000",77,"Graphics and game play is perfect :O This game ruined my life. 1210 no notes no complaints absolute perfection Juegazo 1010 pero si tenes amd no lo juegues, vive crasheando y tirando problemas y errores, despues de eso el juego es increiblemente hermoso 3 Great story and combat i really like the game! Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO. Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO.",500000.0,1000000.0,707106.7811865465
2531310,The Last of Us™ Part II Remastered,2025-04-03,16152,90,,,Free To Play,Free To Play,"500,000 .. 1,000,000",77,"Graphics and game play is perfect :O This game ruined my life. 1210 no notes no complaints absolute perfection Juegazo 1010 pero si tenes amd no lo juegues, vive crasheando y tirando problemas y errores, despues de eso el juego es increiblemente hermoso 3 Great story and combat i really like the game! Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO. Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO.",500000.0,1000000.0,707106.7811865465
2531310,The Last of Us™ Part II Remastered,2025-04-03,16152,90,,,Free To Play,Free To Play,"500,000 .. 1,000,000",77,"Graphics and game play is perfect :O This game ruined my life. 1210 no notes no complaints absolute perfection Juegazo 1010 pero si tenes amd no lo juegues, vive crasheando y tirando problemas y errores, despues de eso el juego es increiblemente hermoso 3 Great story and combat i really like the game! Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO. Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO.",500000.0,1000000.0,707106.7811865465
2531310,The Last of Us™ Part II Remastered,2025-04-03,16152,90,,,Free To Play,Free To Play,"500,000 .. 1,000,000",77,"Graphics and game play is perfect :O This game ruined my life. 1210 no notes no complaints absolute perfection Juegazo 1010 pero si tenes amd no lo juegues, vive crasheando y tirando problemas y errores, despues de eso el juego es increiblemente hermoso 3 Great story and combat i really like the game! Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO. Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO.",500000.0,1000000.0,707106.7811865465
2531310,The Last of Us™ Part II Remastered,2025-04-03,16152,90,,,Free To Play,Free To Play,"500,000 .. 1,000,000",77,"Graphics and game play is perfect :O This game ruined my life. 1210 no notes no complaints absolute perfection Juegazo 1010 pero si tenes amd no lo juegues, vive crasheando y tirando problemas y errores, despues de eso el juego es increiblemente hermoso 3 Great story and combat i really like the game! Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO. Abby mi vieja w Beautiful game, wonderful continuation of the first game, cannot wait for the next one. Гра топ, сюжет неймовірний. Ще одна шедевральна гра від Naughty dogs! je peut comprendre que dina est éllie s'aime beaucoup d'ailleur un peu trop vu la cinématique ou il fume de la weed mais que dina soit h24 dans nos pattes a sa nique le game play j'en rage parfois . fan de la license Bueno, Sin dudas no sere popular por decirlo, pero me decepciono. No en el apartado grafico, o la jugabilidad. Eso ya estaba bien en el primero. Y aca sigue igual. El problema es la historia. The Last Of Us 1 simplemente es perfecta, es una historia repleta de drama, y hace pensar sobre la vida. Tan es asi que me compre libros sobre el juego. Tenia mucha expectativa respecto al Segundo. Pero que me encuentro, una historia que arruina a Ellie, llevandola a lugares de lesbianismo y drogas que nada tienen que ver con la historia. Sin dudas los desarrolladores quieren meter un poco de Woke... pero para que volverla lesbiana y drogona. Eso no me aporta nada, y al contrario hace que el concepto general del juego deje de ser influenciar, y pase a ser simplemente quedar bien con los tiempos actuales. Sin dudas una pena. Vale la pena NO.",500000.0,1000000.0,707106.7811865465
2567870,Chained Together,2024-06-19,45616,90,,,,,"2,000,000 .. 5,000,000",365,skibidi sigma ААААААААААА 3 I HATE THIS GAME ITS A GOOD GAME,2000000.0,5000000.0,3162277.6601683795
2584990,Shadowverse: Worlds Beyond,2025-06-15,4205,16,"Casual, RPG, Strategy, Free To Play",Casual;RPG;Strategy;Free To Play,Free To Play,Free To Play,"0 .. 20,000",4,,0.0,20000.0,0.0
2604420,Euro Truck Simulator 2 - Greece,2024-12-04,1076,88,"Indie, Simulation",Indie;Simulation,$6.05 USD,$6.05 USD,"0 .. 20,000",197,"Nice Greek Video merci One of the most beautiful dlcs they made however it does not run that great with occasional lag spikes. Otherwise solid 910 bEuro Truck Simulator 2 - Greeceb DLC Řecka ukazuje, co dokáží vývojáři SCS Software se svým enginem a nápady. Ačkoli se může zdát, že jde jen o jednu zemi, mýlíte se, obsahuje 15 měst a 5 ostrovů, kde je vše propracováno do posledního detailu, například nevýrazné vodorovné značení na silnicích, firmy, chodci ve městě, vyhlídky, budovy a další stavby které jsou většinou dělané na míru, takže se opakují minimálně. Další věcí, kterou ocení lidé, kteří mají rádi výzvy, jsou užší silnice a možnost svážet zakázky do hotelových resortů. Překvapily mě zejména řecké ostrovy, kde doporučuji udělat si cestu bez zakázky a kochat se výhledy. SCS Software zde ukázalo, že dokáže nastavit laťku opravdu vysoko a že se můžeme těšit na další rozšíření. Jelikož tomuto DLC nemám co vytknout, mohu ho maximálně doporučit. Dobrze odwzorowane DLC, wąskie wjazdy do firm, strome podjazdy, ładne miasteczka naprawde polecam kupic to DLC",0.0,20000.0,0.0
2622380,ELDEN RING NIGHTREIGN,2025-05-29,73368,80,,,,,"2,000,000 .. 5,000,000",21,"与朋友一起玩就很好玩 Fromsoft game with recycled assets. One of many such cases. I am okay with this Con amigo goty, sin amigos no goty it hurts so good... Honestly I really enjoy this game. As much as i enjoy Elden Ring Night Reign has made a multiplayer that works a little differently than most multiplayer games out there which is exciting as games have become more copy and paste these days and dont manage to drag out enough play time before the boredom kicks in. Reasons I Enjoy NightReign: - Mechanics are nice and can be a little annoying if you're not used to them. Once you master movement and how to use like lock system it becomes much easier to play such as not locking on massive targets and such. - From what I've seen there is no macro purchases in the game, the game is based on purely how well you do such as unlocking different options like buying skins and extra rune classes after beating bosses. That is great because it makes you focus on the progression and you can show off your skins which are based on gameplay and not how much money you've spent on the game making it more of an accolade. - The farming system is genius , even if it is the same map at the moment. The map does change and on certain events, you have to learn when how to navigate different map changing events. I personally dont mind having the same map because it makes you learn how to path and farm the map more effciently depending on which side you start you want to approach your pathing differently. Especially when youre moving on after the first boss you'll need different relic classes and focusing on getting certain items for the specific boss' weakness that you are targeting. People need to get used to when to use the Hawk flight path and i feel like they would realise better pathing stategys. - Overall i think once people get the hang of the game and the community comes together to find optimal quick farming routes and easy to kill camps for fast clear. Its also fun learning how to navigate the events while making the quick witted decisions to be able to get the level you need so the boss isnt going to completely one shot you first attempt. Sure you may die not knowing the path of events and it might bust your run but then you learn for the next time and maybe not die to the gargoyle in lava running around the volcano event like i did twice in a row. Games are long but the game its self is fast pace, just remember keep up with your team. Dont stall to long there are more important things to kill than the random mobs in the field. My recommendation is get into the action, Know what camps you can kill fast, find that boss and grab your item. Farm Farm Farm Also if your solo and have a bad run i cant emphasise this enough... dont quit !!! Relics are important!!! might as well get to the boss and die and collect them. It gets easier with better relics, the right buffs on your main and a good idea of who you cant kill. If we can get more ways to communicate i feel like we would have a better solo experience with a duo and vice versa Happy farming and Good Hunting my fellow Maidenless Warriors.",2000000.0,5000000.0,3162277.6601683795
2625420,Drive Beyond Horizons,2025-03-24,6779,80,"Action, Adventure, Casual, Indie, Racing, Simulation, Early Access",Action;Adventure;Casual;Indie;Racing;Simulation;Early Access,$12.49 USD,$12.49 USD,"100,000 .. 200,000",87,"mega geiles spiel, macht süchtig das looten und fahren, man kann alles mögliche einstellen am Fahrzeug. nur doof das der Drehbuch Modus mit einem einfachen Raketenwerfer schuss auf das Raumschiff beendet wurde xD xD. Mal hoffen das es in der Vollversion zu mehr Inhalt und Abwechslung kommt. Çok fazla bug oyun rezalet. Adamlar toplaşıp 1 gün de planlayıp oyunu yapmış bu paraya asla değmez sakın almayın one star. can't boot into a lobby will lag into the clouds and wont be able to play unless lobby is restarted multiple times. its aight o jogo é divertido, tem alguns problemas mas é divertido mesmo assim, pros desenvolvedores se poderem corrigir o problema de não conseguir deletar os saves eu agradeço",100000.0,200000.0,141421.3562373094
2668510,Red Dead Redemption,2024-10-29,9925,92,Action,Action,$7.99 USD / month,$7.99 USD / month,"200,000 .. 500,000",233,"nowhere as near as good as rdr 2 but it's got it's moments Bought this near full-price and i don't regret it. Switching between hardcore and undead nightmare is so worth it. Absolute gem. Keyboard and mouse work with zero problems including camera movement Um dos melhores jogos que tive o prazer de Jogar e Platinar. Me proporcionou uma Experiência que pra sempre vou guardar em meu coração. Especialmente, porque eu joguei ele Depois de jogar Red Dead Redemption 2, me causando um impacto enorme em ver os desfechos dos últimos membros da Gangue Van Der Lide. Me diverti, Me senti triste, Me senti Feliz, Dei risadas, Superei os desafios, Senti Saudades... Eu me senti um verdadeiro Pistoleiro no Velho Oeste. Obrigado Rockstar, Obrigado John Marston, Obrigado a todos que participaram no desenvolvimento desse jogo. Eu Definitivamente amo esse jogo com todo meu coração. Quem ainda não jogou, dê uma chance, eu Recomendo MUITO. IT'S JOHN MARSTON, MICAH! 레데리2에 애정이 있다면 세일할 때 구매할 만한 게임. 그래픽은 15년전 게임임을 감안하더라도 나쁘지 않았고 최적화도 괜찮은 편. 본편을 다 진행할 때까지 플레이에 방해가 될 정도의 버그는 없었음. 스토리는 전반적으로 존 마스턴의 복수에 초점이 맞춰져있고 2편을 먼저 해본 유저들이 기대하는 반 더 린드 갱단원들과의 접점은 대부분 후반부에 쏠려있기에 초반 전개는 살짝 루즈한 감이 없잖아 있지만 존이 자신의 일 뿐만 아니라 시대상에 휘말리며 수단과 방법을 가리지 않고 나아가는 과정에 주목한다면 지루함은 조금 덜 수 있을 것 같음. 갱의 서사도 1편에서는 그저 복수의 대상들이었기에 이야기가 조금은 빈약했다고 느낄 수도 있지만 역설적으로 2편이 얼마나 탄탄하고 좋은 이야기를 부여했는 지 알 수 있다. 영화로 따지자면 1편은 스파게티 웨스턴, 2편은 뉴 웨스턴 느낌. 1편 역시 명작임에 틀림없지만 지금 다시 돌아보면 2편의 완성도를 더욱 부각시키는 역할을 하고 있는 듯하다. 좀비dlc는 무서워서 못 했음. 就化繁为简的大表哥2",200000.0,500000.0,316227.7660168382
2694490,Path of Exile 2,2024-12-06,127779,72,"Action, Adventure, Massively Multiplayer, RPG, Early Access",Action;Adventure;Massively Multiplayer;RPG;Early Access,$29.99 USD,$29.99 USD,"20,000,000 .. 50,000,000",195,"Fajne. Takie GTA V na miecze, tylko bez samochodów. game crashes about 2 times a hour nais Даже Дед Мороз работает чаще, чем сервера в этой игре постоянно вылетает просто ужас, не играл месяц не чего не изменилось, сырая игра, за нее еще и деньги заплатил. вылетел потерял предметы. вернусь через месяц посмотрю. Баланс персов особая часть. читаешь как работают скилы и оп не работает , потом гуглишь и понимаешь что люди уже так сделали , разработчики понерфили билд , а описание не поменяли это просто свинство. Например магия вызывает срабатывание другой магии кидаем огненное кольцо с черепами и оп не чего не происходит рана усиления не работает потерял много времени , а потом в интернете нашел , .... в общем ГМО пока полурабочее",20000000.0,50000000.0,31622776.601683773
2737070,Crime Simulator,2025-06-17,60,56,"Action, Indie, Simulation",Action;Indie;Simulation,$6.99,$6.29 USD,"0 .. 20,000",2,,0.0,20000.0,0.0
2767030,Marvel Rivals,2024-12-06,291647,79,,,,,"0 .. 20,000",195,,0.0,20000.0,0.0
