game_id,name,release_date,total_reviews,positive_percent,genres,tags,current_price,discounted_price,owners,days_after_publish,review,owner_min,owner_max,owners_log_mean
2404880,Car Dealer Simulator,2025-05-29,1684,82,"Casual, Indie, Simulation",Casual;Indie;Simulation,$5.73 USD,$5.73 USD,"100,000 .. 200,000",47,"Really fun game. I know there is some quirkiness but it is part of what makes the game fun. A wonderful, relaxing game. I am really looking forward to what the developers do with it. amazing game Had to refund it very fast.... ------THE PROS: The ideea is good, procedures are cool, tools, steps you must do... Some legal some less.... what people do... You can sell cars fairlyt easy. Town is small, you can fix stuff, pretty hands on untill you can hire staff. Cars list is not THAT variable but there are cool cars to fun, relaxing to a point You need to bee on the edge for vandals not to mess up the cars beeing sold. Can buy car parts swapfix them yourself ----CONS Now, here the list is waaay to long...and i havent played alot The handling is horrible, like cartboard cars, suspension doesnt exist, brakes , steering lifeless, bugs all the way, lag , FPS drops, SYS REQ is idiotic for what it is , zero optimization what so ever. follow EVERY HINT and read it, if you dont its quite hard to find some tools and protocols how to do. Some jobs didnt finish , despite beeing done Fixing and how to fix , vaguely explained Getting stuck on obstacles with car is way to easy All cars have the same dash.........????? the ones i sold had the same and the truck Game becomes repetitive but there is stuff to do. NOT worth the price, less than half should be the real price for it. OVERALL: It could be a good game with good ideas, there are fun things to do but executed horribly... Hope they will fix it and adjust things in it, mainly car handling, i mean make them SOME I refunded it, i get it with a big discount...maybe if For now, dont waste your time. aga oyun guzel fakat galerı buyudu ee sureklı gıdıp tek tek arac alıyoruz aracları toplu halde getırmenın bı yolu olmalı guncelleme gelsın arac sıparısı verelım toplu araclar gelsın galerıye calısanlarda arac satabılsın neat",100000.0,200000.0,141421.3562373094
2456740,inZOI,2025-03-28,19698,78,"Adventure, Casual, Simulation, Early Access",Adventure;Casual;Simulation;Early Access,$24.99,$22.49 USD,"1,000,000 .. 2,000,000",109,Love it. waiting for pets Yani beklentimin çok altında malesef...Ayrıca 25 dolara alıp soonrada 22 ye düşmesi içimi acıttı.PU keşke almasaydım i realy like the game way better then sims!!i wish they had more interesting persanaliry BONSOIR ILS Y A QUELQUE BUG POUR LES ZOIS ENCEINTES ELLE ACCOUCHENT PAS i totally love this game but it still needs a little bit of work with the house building part but other than that great gameplay.,1000000.0,2000000.0,1414213.5623730957
2567870,Chained Together,2024-06-19,45616,90,,,,,"2,000,000 .. 5,000,000",391,skibidi sigma ААААААААААА 3 I HATE THIS GAME ITS A GOOD GAME,2000000.0,5000000.0,3162277.6601683795
2604420,Euro Truck Simulator 2 - Greece,2024-12-04,1076,88,"Indie, Simulation",Indie;Simulation,$6.05 USD,$6.05 USD,"0 .. 20,000",223,"Nice Greek Video merci One of the most beautiful dlcs they made however it does not run that great with occasional lag spikes. Otherwise solid 910 bEuro Truck Simulator 2 - Greeceb DLC Řecka ukazuje, co dokáží vývojáři SCS Software se svým enginem a nápady. Ačkoli se může zdát, že jde jen o jednu zemi, mýlíte se, obsahuje 15 měst a 5 ostrovů, kde je vše propracováno do posledního detailu, například nevýrazné vodorovné značení na silnicích, firmy, chodci ve městě, vyhlídky, budovy a další stavby které jsou většinou dělané na míru, takže se opakují minimálně. Další věcí, kterou ocení lidé, kteří mají rádi výzvy, jsou užší silnice a možnost svážet zakázky do hotelových resortů. Překvapily mě zejména řecké ostrovy, kde doporučuji udělat si cestu bez zakázky a kochat se výhledy. SCS Software zde ukázalo, že dokáže nastavit laťku opravdu vysoko a že se můžeme těšit na další rozšíření. Jelikož tomuto DLC nemám co vytknout, mohu ho maximálně doporučit. Dobrze odwzorowane DLC, wąskie wjazdy do firm, strome podjazdy, ładne miasteczka naprawde polecam kupic to DLC",0.0,20000.0,0.0
2622380,ELDEN RING NIGHTREIGN,2025-05-29,73368,80,,,,,"2,000,000 .. 5,000,000",47,"与朋友一起玩就很好玩 Fromsoft game with recycled assets. One of many such cases. I am okay with this Con amigo goty, sin amigos no goty it hurts so good... Honestly I really enjoy this game. As much as i enjoy Elden Ring Night Reign has made a multiplayer that works a little differently than most multiplayer games out there which is exciting as games have become more copy and paste these days and dont manage to drag out enough play time before the boredom kicks in. Reasons I Enjoy NightReign: - Mechanics are nice and can be a little annoying if you're not used to them. Once you master movement and how to use like lock system it becomes much easier to play such as not locking on massive targets and such. - From what I've seen there is no macro purchases in the game, the game is based on purely how well you do such as unlocking different options like buying skins and extra rune classes after beating bosses. That is great because it makes you focus on the progression and you can show off your skins which are based on gameplay and not how much money you've spent on the game making it more of an accolade. - The farming system is genius , even if it is the same map at the moment. The map does change and on certain events, you have to learn when how to navigate different map changing events. I personally dont mind having the same map because it makes you learn how to path and farm the map more effciently depending on which side you start you want to approach your pathing differently. Especially when youre moving on after the first boss you'll need different relic classes and focusing on getting certain items for the specific boss' weakness that you are targeting. People need to get used to when to use the Hawk flight path and i feel like they would realise better pathing stategys. - Overall i think once people get the hang of the game and the community comes together to find optimal quick farming routes and easy to kill camps for fast clear. Its also fun learning how to navigate the events while making the quick witted decisions to be able to get the level you need so the boss isnt going to completely one shot you first attempt. Sure you may die not knowing the path of events and it might bust your run but then you learn for the next time and maybe not die to the gargoyle in lava running around the volcano event like i did twice in a row. Games are long but the game its self is fast pace, just remember keep up with your team. Dont stall to long there are more important things to kill than the random mobs in the field. My recommendation is get into the action, Know what camps you can kill fast, find that boss and grab your item. Farm Farm Farm Also if your solo and have a bad run i cant emphasise this enough... dont quit !!! Relics are important!!! might as well get to the boss and die and collect them. It gets easier with better relics, the right buffs on your main and a good idea of who you cant kill. If we can get more ways to communicate i feel like we would have a better solo experience with a duo and vice versa Happy farming and Good Hunting my fellow Maidenless Warriors.",2000000.0,5000000.0,3162277.6601683795
2625420,Drive Beyond Horizons,2025-03-24,6779,80,"Action, Adventure, Casual, Indie, Racing, Simulation, Early Access",Action;Adventure;Casual;Indie;Racing;Simulation;Early Access,$12.49 USD,$12.49 USD,"100,000 .. 200,000",113,"mega geiles spiel, macht süchtig das looten und fahren, man kann alles mögliche einstellen am Fahrzeug. nur doof das der Drehbuch Modus mit einem einfachen Raketenwerfer schuss auf das Raumschiff beendet wurde xD xD. Mal hoffen das es in der Vollversion zu mehr Inhalt und Abwechslung kommt. Çok fazla bug oyun rezalet. Adamlar toplaşıp 1 gün de planlayıp oyunu yapmış bu paraya asla değmez sakın almayın one star. can't boot into a lobby will lag into the clouds and wont be able to play unless lobby is restarted multiple times. its aight o jogo é divertido, tem alguns problemas mas é divertido mesmo assim, pros desenvolvedores se poderem corrigir o problema de não conseguir deletar os saves eu agradeço",100000.0,200000.0,141421.3562373094
2668510,Red Dead Redemption,2024-10-29,9925,92,Action,Action,$7.99 USD / month,$7.99 USD / month,"200,000 .. 500,000",259,"nowhere as near as good as rdr 2 but it's got it's moments Bought this near full-price and i don't regret it. Switching between hardcore and undead nightmare is so worth it. Absolute gem. Keyboard and mouse work with zero problems including camera movement Um dos melhores jogos que tive o prazer de Jogar e Platinar. Me proporcionou uma Experiência que pra sempre vou guardar em meu coração. Especialmente, porque eu joguei ele Depois de jogar Red Dead Redemption 2, me causando um impacto enorme em ver os desfechos dos últimos membros da Gangue Van Der Lide. Me diverti, Me senti triste, Me senti Feliz, Dei risadas, Superei os desafios, Senti Saudades... Eu me senti um verdadeiro Pistoleiro no Velho Oeste. Obrigado Rockstar, Obrigado John Marston, Obrigado a todos que participaram no desenvolvimento desse jogo. Eu Definitivamente amo esse jogo com todo meu coração. Quem ainda não jogou, dê uma chance, eu Recomendo MUITO. IT'S JOHN MARSTON, MICAH! 레데리2에 애정이 있다면 세일할 때 구매할 만한 게임. 그래픽은 15년전 게임임을 감안하더라도 나쁘지 않았고 최적화도 괜찮은 편. 본편을 다 진행할 때까지 플레이에 방해가 될 정도의 버그는 없었음. 스토리는 전반적으로 존 마스턴의 복수에 초점이 맞춰져있고 2편을 먼저 해본 유저들이 기대하는 반 더 린드 갱단원들과의 접점은 대부분 후반부에 쏠려있기에 초반 전개는 살짝 루즈한 감이 없잖아 있지만 존이 자신의 일 뿐만 아니라 시대상에 휘말리며 수단과 방법을 가리지 않고 나아가는 과정에 주목한다면 지루함은 조금 덜 수 있을 것 같음. 갱의 서사도 1편에서는 그저 복수의 대상들이었기에 이야기가 조금은 빈약했다고 느낄 수도 있지만 역설적으로 2편이 얼마나 탄탄하고 좋은 이야기를 부여했는 지 알 수 있다. 영화로 따지자면 1편은 스파게티 웨스턴, 2편은 뉴 웨스턴 느낌. 1편 역시 명작임에 틀림없지만 지금 다시 돌아보면 2편의 완성도를 더욱 부각시키는 역할을 하고 있는 듯하다. 좀비dlc는 무서워서 못 했음. 就化繁为简的大表哥2",200000.0,500000.0,316227.7660168382
2694490,Path of Exile 2,2024-12-06,127779,72,"Action, Adventure, Massively Multiplayer, RPG, Early Access",Action;Adventure;Massively Multiplayer;RPG;Early Access,$29.99 USD,$29.99 USD,"20,000,000 .. 50,000,000",221,"Fajne. Takie GTA V na miecze, tylko bez samochodów. game crashes about 2 times a hour nais Даже Дед Мороз работает чаще, чем сервера в этой игре постоянно вылетает просто ужас, не играл месяц не чего не изменилось, сырая игра, за нее еще и деньги заплатил. вылетел потерял предметы. вернусь через месяц посмотрю. Баланс персов особая часть. читаешь как работают скилы и оп не работает , потом гуглишь и понимаешь что люди уже так сделали , разработчики понерфили билд , а описание не поменяли это просто свинство. Например магия вызывает срабатывание другой магии кидаем огненное кольцо с черепами и оп не чего не происходит рана усиления не работает потерял много времени , а потом в интернете нашел , .... в общем ГМО пока полурабочее",20000000.0,50000000.0,31622776.601683773
2737070,Crime Simulator,2025-06-17,60,56,"Action, Indie, Simulation",Action;Indie;Simulation,$6.99,$6.29 USD,"0 .. 20,000",28,,0.0,20000.0,0.0
2767030,Marvel Rivals,2024-12-06,291647,79,,,,,"0 .. 20,000",221,,0.0,20000.0,0.0
2772750,Age of History 3,2024-10-23,12568,87,"Simulation, Strategy",Simulation;Strategy,,$7.30 USD,"500,000 .. 1,000,000",265,"Harika denecek kadar iyi değil. Önceden AOH2'yi çok severek oynamıştım bu oyuna geçince önceki oyun çok kötü geldi. Gerek menü dizaynı olsun gerek oyun içindeki yönetimindeki olan rolümüz olsun oldukça gelişmiş. Fakat oynanış ayarlarına daha çok seçenek getirilebilir. Sandbox gibi modlar geliştirilebilir. Belirli bir yerde 10k ordu basınca alamayacağınız ülke kalmıyor zaten. Eyalet seçip savaş esnasında sıra sıra gidiyor . I am not really having fun. This game is confusing for me. There are mechanics the game doesnt tell you about, and there is almost no info on the internet. It always finds another game of this type, but not this. Sometimes it also feels unfair to me. I might just be bad at this most likely, but it feels like the AI doesnt need to follow the restrictions you have to. Also, big nations just get bigger and get allies among each other. Its not a bad game, I just dont feel it. very good game with his own mechanics and from europe universalis and hearts of iron Gra bardziej na nude ale dalej git,Polecam bardziej kupic na przecenie niz wydawac na to 30zl",500000.0,1000000.0,707106.7811865465
2780980,LOCKDOWN Protocol,2024-07-22,12465,87,"Action, Casual, Indie, Strategy, Early Access",Action;Casual;Indie;Strategy;Early Access,$5.79 USD,$5.79 USD,"1,000,000 .. 2,000,000",358,"Very goonable!!! yes Fix the game, get ride of the hackers and add a anti-cheat in this game and maybe I'll consider playing the game on stream. Also why are young kids playing this game?! Doesn't make sense! amogus В игре отсутствует античит",1000000.0,2000000.0,1414213.5623730957
2878980,NBA 2K25,2024-10-28,23619,59,"Simulation, Sports",Simulation;Sports,$79.99,$15.99 USD,"1,000,000 .. 2,000,000",260,",,,,, good went back to original marketplace for selling cards. abandoned 2k24 style of fixed pricing for cards by 2k. FUN bra",1000000.0,2000000.0,1414213.5623730957
2918150,ONE PIECE Bounty Rush,2024-09-24,2741,67,,,,,"200,000 .. 500,000",294,,200000.0,500000.0,316227.7660168382
2947440,SILENT HILL f,2025-09-25,0,0,,,,,"0 .. 20,000",-71,,0.0,20000.0,0.0
3008130,Dying Light: The Beast,2025-08-22,0,0,,,,,"0 .. 20,000",-37,,0.0,20000.0,0.0
3013840,True Love,2024-06-27,0,0,"Action, Adventure, Casual, Indie",Action;Adventure;Casual;Indie,$500.00 USD,$500.00 USD,"0 .. 20,000",383,游戏名叫做真爱这款游戏让我知道了大陆的支付宝无法一次性支付超过3000元来购买游戏会显示超过跨境金额上限为了购买这款游戏我把我的Steam账户切换为了港区拿香港的卡进行了支付港区的售价是3905港币比3600人民币还要贵一些还要忍受3个月的港区高价区 至于游戏本身并没有特别出彩的内容基本就是控制主角在这个白色场景里闲逛里面随机放了一些公用建模 我会做一期关于此游戏的视频可以点我的steam个人资料找到我的b站 最后真心实意地说推不推荐花这些钱购买游戏我的建议是不推荐 i will not refund... made me appreciate true love,0.0,20000.0,0.0
3059070,The Headliners,2025-01-30,5149,85,"Action, Indie",Action;Indie,$8.98 USD,$7.24 USD,"200,000 .. 500,000",166,"This game is definitely one of the most unique takes on the co-op horror experience I have ever played. The concept is extremely straightforward and feels very rewarding when you capture some pretty sick shots. I am also a big fan of the point quota system and how it increases each round, increasing the risk as well as the reward. The Headliners is a silly game that makes no sense but offers a great experience for anyone to enjoy. Çok iyi eksikleri var tabikide alınıp oynanır Also das game ist richtig geil aber nur mit den richtigen Frenden. Mein Freund ist halt nen bastard und wollte lieber roblox spielen obwohl ich ihm das Spiel gekauft habe und wir eine Stunde gespielt haben. Brauche bessere Mates. Игра, в которой проверяется дружба If you've read the callouts about the games AI art, I am happy to report that the developer has since removed all AI art and everything is now custom done. Learning from mistakes and growing? You love to see it Fun game on top of that!",200000.0,500000.0,316227.7660168382
3059520,F1® 25,2025-05-30,3135,87,,,,,"100,000 .. 200,000",46,"fire again The ai is super good in interwet conditions nothing like previous games like f1 23 and f1 24. Its not fun racing against them because there traction with so little downforce is hilarious. Me racing against them with 2020 wings in inter conditions in Austria and then 1212 they still get better cornering speed and exit. I recommend this game but racing against ai in inter is not fun F1 25, F1 23 ve F1 24'e göre en iyi F1 oyunu diyebilirim. Oynanış mekaniği daha da toparlanmış. Kariyer modunda tek ya da arkadaşınızla eğlenceli vakit geçirilebilir. My Team tarafında daha çok odaklanmışlar. F1 hayranları ve sıkı takipçileri için güzel bir oyun olmuş. Fiyatı fazla tabiki, kesinlikle indirim beklenmeli ve o zaman kadar F22 varsa indirim gelene kadar onu oynamak daha mantıklı. baya iyi ama bi 20 veya 23 etmez DONT get this if you have an okay PC like a all in one pc or an old pc. biggest regret of my life, for the first 1 hour 30 minutes it took me just to enter the game after so many crashes. Then when it finally worked it worked until i closed it, then worked ever since. Then after playing around 26 hours 5 hours wasted on entering the game it self i have not played the game ever since, by gameplay i mean. Whenever i open it, it takes .1 of an hour to open then it would crash after i would enter a button to play. Its been now 38 hours and 17 hours of them were wasted on opening the game, and not being able to experience itself. I've wasted a lot of my money to play this game, and once it finally worked it was longer than the refund policy. I still have not been able to enter the game i think now for over a week. So DO NOT buy this game if you have an all in one pc or a pc thats 5 years old. I played all the games possible that required hyper graphics except for this one to be the first to give me problems. DO NOT BUY THIS GAME IF U HAVE A MEDIOCRE PC. Buy it on Xbox or PS4 and PS5 and a high graphic PC. The game was great when it finally opened btw",100000.0,200000.0,141421.3562373094
3097560,Liar's Bar,2024-10-02,42147,91,"Casual, Indie, Simulation, Strategy, Early Access",Casual;Indie;Simulation;Strategy;Early Access,$3.99 USD,$3.99 USD,"2,000,000 .. 5,000,000",286,"10 gigas pour Liar's mid grosse hagra 好 好 прикольная игра, ждем расширения персонажей, скинов, и в особенности значок игры",2000000.0,5000000.0,3162277.6601683795
3164500,Schedule I,2025-03-25,192745,98,,,,,"10,000,000 .. 20,000,000",112,1010 taki symulator twojego ojca w 1980 kiedy nie miał kasy its peak geweldig I got high and shot a cop.,10000000.0,20000000.0,14142135.623730922
3174190,Karos - Endless performance,2024-09-20,0,0,"Massively Multiplayer, RPG, Free To Play",Massively Multiplayer;RPG;Free To Play,$169.99 USD,$169.99 USD,"0 .. 20,000",298,Ürünü satın aldım ama yanlış sunucudaki hesabıma aktarıldı. yardımcı olur musunuz? Все понравилось после оплаты не выдает товар,0.0,20000.0,0.0
3241660,R.E.P.O.,2025-02-26,159665,96,"Action, Early Access",Action;Early Access,$5.79 USD,$5.79 USD,"10,000,000 .. 20,000,000",139,"YES got camped by 6 enemies, made a run for the exit, ran out of stamina when i saw a headman in the truck It is very fun to play with friends. The game is not very fun in single player but it is very fun with friends. This game was not meant to be played alone and all the haters who hate on it are wrong because the only reason they don't like it is because they have no friends. I love the characters and I love the way you can pick up objects. Honestly this game made me laugh and also scared me. The only complaint is that it is a little difficult, but I am sure I will just have to be patient unlike the haters. Also please add online play. Overall funny and scary at the same time. Really enjoyable, 10000000000000000000000000000000010 Also are you in a relationship with the taxi man :3 jabutyj Got touched by my homie",10000000.0,20000000.0,14142135.623730922
3244010,Shadowverse: Worlds Beyond-Deckboost Bundle,2025-06-17,0,0,"Casual, RPG, Strategy",Casual;RPG;Strategy,$39.99 USD,$39.99 USD,"0 .. 20,000",28,他プラットフォームで購入済みの場合金だけとられる あふつうにダブって買っちゃったっすね これはきついなあ h1Cygames Storeで買うともらえるクリスタルの量増えるぞh1 h1まだ買ってないやつはCygames Storeから買った方がいいぞh1 普通のクリスタルに課金するのと比べてクリスタルが若干少ないがレジェンドパックが3枚と好きなレジェンドカードを1枚生成できる分の3500のレッドエーテルがつく ほかの人のレビューで知ったけどほかのプラットフォームですでに購入していると何も受け取れず返品不可らしい恐ろしい罠だ 忘れてやらかしそうだから先にSteamで購入したその後Cygames WebStoreでは同じ商品が購入できなくなっていたのは確認済み DLC分を購入しただけではまだ満足にデッキは作れないので購入は慎重に 以下はストアから 受け取り方法 ゲーム内のその他メニューその他DLC確認を選択することで受け取ることができます 注意事項 スタートバンドルセットは他プラットフォームと合わせて1回限定で受け取り可能です 既に受け取り済みの場合は購入しても新たに受け取ることはできませんご購入の際はご注意ください スタートバンドルセットはSteamアカウント1つにつき1回限定で受け取りが可能です 傻逼东西冲了600多一个异画没我草拟吗,0.0,20000.0,0.0
3400930,Guilty as Sock!,2025-05-29,1516,91,"Casual, Simulation",Casual;Simulation,$3.59 USD,$3.59 USD,"50,000 .. 100,000",47,"game is funny but they need to add a chat so ppl can type instead of talking lawyer sock Hit or miss depending on your lobby. When you get a good group, its a good time. Amazing indie game! Definitely worth trying out with a group of friends. Just PLEASE read the rules or watch someone else play it first. had to defend kanye west from hate criming a jew, he had a poor choice in a lawyer A bunch of 13 year olds being racist Dumb meme game Big L",50000.0,100000.0,70710.67811865483
3450170,Victoria 3: Charters of Commerce,2025-06-17,112,85,"Simulation, Strategy",Simulation;Strategy,$11.99 USD,$11.99 USD,"0 .. 20,000",28,,0.0,20000.0,0.0
3483740,Cast n Chill,2025-06-16,494,94,"Casual, Indie, RPG, Simulation, Sports",Casual;Indie;RPG;Simulation;Sports,$7.99,$6.39 USD,"0 .. 20,000",29,"good game relaxing cozy a game really understand those people who fishes. looking forward to more ways to fish Really cozy and is nice looking я просто обожаю игры подобного плана, рыбалка, чилл, природа и красивая графика. игра просто шикарная!! 10 рыбов из 10. к покупке 100 советую Worth every penny. Laid back game, something you just play casually from time to time or on another monitor. 잔잔하게 낚시가 가능한 힐링게임, 자동 방치 플레이도 가능해서 그냥 켜두고 다른일도 가능함.. 물소리랑 새소리등 디테일한 소리가 너무 좋아서 힐링 됩니다, 추후 남는 골드를 소모할만한 컨텐츠가 있었으면 좋겠어요!",0.0,20000.0,0.0
3527290,PEAK,2025-06-16,1335,94,"Action, Adventure, Indie",Action;Adventure;Indie,$3.99,$2.47 USD,"0 .. 20,000",29,IT'S PEAK!!!! PEAK this game is absolutely wonderful i recommend it get it now play it right now or else SCOUT MASTER KEVIN?! Game is good,0.0,20000.0,0.0
